town,county,office,district,party,candidate,winner,votes
Dixville,Coos,Governor,,,Scatter,False,0
Dorchester,Grafton,Governor,,,Scatter,False,1
Dover,Strafford,Governor,,,Scatter,False,2
Dublin,Cheshire,Governor,,,Scatter,False,0
Dummer,Coos,Governor,,,Scatter,False,0
Dunbarton,Merrimack,Governor,,,Scatter,False,0
Durham,Strafford,Governor,,,Scatter,False,0
East Kingston,Rockingham,Governor,,,Scatter,False,0
Easton,Grafton,Governor,,,Scatter,False,0
Eaton,Carroll,Governor,,,Scatter,False,0
Effingham,Carroll,Governor,,,Scatter,False,0
Ellsworth,Grafton,Governor,,,Scatter,False,0
Enfield,Grafton,Governor,,,Scatter,False,1
Epping,Rockingham,Governor,,,Scatter,False,0
Epsom,Merrimack,Governor,,,Scatter,False,1
Errol,Coos,Governor,,,Scatter,False,0
Erving's Location,Coos,Governor,,,Scatter,False,0
Exeter,Rockingham,Governor,,,Scatter,False,1
Farmington,Strafford,Governor,,,Scatter,False,1
Fitzwilliam,Cheshire,Governor,,,Scatter,False,0
Francestown,Hillsborough,Governor,,,Scatter,False,0
Franconia,Grafton,Governor,,,Scatter,False,0
Franklin,Merrimack,Governor,,,Scatter,False,1
Freedom,Carroll,Governor,,,Scatter,False,1
Fremont,Rockingham,Governor,,,Scatter,False,1
Gilford,Belknap,Governor,,,Scatter,False,1
Gilmanton,Belknap,Governor,,,Scatter,False,0
Gilsum,Cheshire,Governor,,,Scatter,False,1
Goffstown,Hillsborough,Governor,,,Scatter,False,2
Gorham,Coos,Governor,,,Scatter,False,0
Goshen,Sullivan,Governor,,,Scatter,False,0
Grafton,Grafton,Governor,,,Scatter,False,2
Grantham,Sullivan,Governor,,,Scatter,False,1
Green's Grant,Coos,Governor,,,Scatter,False,0
Greenfield,Hillsborough,Governor,,,Scatter,False,0
Greenland,Rockingham,Governor,,,Scatter,False,0
Greenville,Hillsborough,Governor,,,Scatter,False,0
Groton,Grafton,Governor,,,Scatter,False,0
Hadley's Purchase,Coos,Governor,,,Scatter,False,0
Hale's Location,Carroll,Governor,,,Scatter,False,0
Hampstead,Rockingham,Governor,,,Scatter,False,0
Hampton,Rockingham,Governor,,,Scatter,False,1
Hampton Falls,Rockingham,Governor,,,Scatter,False,0
Hancock,Hillsborough,Governor,,,Scatter,False,0
Hanover,Grafton,Governor,,,Scatter,False,0
Harrisville,Cheshire,Governor,,,Scatter,False,0
Hart's Location,Carroll,Governor,,,Scatter,False,0
Haverhill,Grafton,Governor,,,Scatter,False,0
Hebron,Grafton,Governor,,,Scatter,False,0
Henniker,Merrimack,Governor,,,Scatter,False,1
Hill,Merrimack,Governor,,,Scatter,False,0
Hillsborough,Hillsborough,Governor,,,Scatter,False,1
Hinsdale,Cheshire,Governor,,,Scatter,False,1
Holderness,Grafton,Governor,,,Scatter,False,0
Hollis,Hillsborough,Governor,,,Scatter,False,1
Hooksett,Merrimack,Governor,,,Scatter,False,2
Hopkinton,Merrimack,Governor,,,Scatter,False,4
Hudson,Hillsborough,Governor,,,Scatter,False,1
Jackson,Carroll,Governor,,,Scatter,False,0
Jaffrey,Cheshire,Governor,,,Scatter,False,0
Jefferson,Coos,Governor,,,Scatter,False,0
Keene,Cheshire,Governor,,,Scatter,False,2
Kensington,Rockingham,Governor,,,Scatter,False,1
Kilkenny,Coos,Governor,,,Scatter,False,0
Kingston,Rockingham,Governor,,,Scatter,False,1
Laconia,Belknap,Governor,,,Scatter,False,4
Lancaster,Coos,Governor,,,Scatter,False,2
Landaff,Grafton,Governor,,,Scatter,False,0
Langdon,Sullivan,Governor,,,Scatter,False,0
Lebanon,Grafton,Governor,,,Scatter,False,3
Lee,Strafford,Governor,,,Scatter,False,1
Lempster,Sullivan,Governor,,,Scatter,False,0
Lincoln,Grafton,Governor,,,Scatter,False,0
Lisbon,Grafton,Governor,,,Scatter,False,0
Litchfield,Hillsborough,Governor,,,Scatter,False,1
Littleton,Grafton,Governor,,,Scatter,False,1
Livermore,Grafton,Governor,,,Scatter,False,0
Londonderry,Rockingham,Governor,,,Scatter,False,1
Loudon,Merrimack,Governor,,,Scatter,False,1
Low & Burbank's Grant,Coos,Governor,,,Scatter,False,0
Lyman,Grafton,Governor,,,Scatter,False,0
Lyme,Grafton,Governor,,,Scatter,False,0
Lyndeborough,Hillsborough,Governor,,,Scatter,False,1
Madbury,Strafford,Governor,,,Scatter,False,0
Madison,Carroll,Governor,,,Scatter,False,1
Manchester,Hillsborough,Governor,,,Scatter,False,14
Marlborough,Cheshire,Governor,,,Scatter,False,2
Marlow,Cheshire,Governor,,,Scatter,False,0
Martin's Location,Coos,Governor,,,Scatter,False,0
Mason,Hillsborough,Governor,,,Scatter,False,0
Meredith,Belknap,Governor,,,Scatter,False,1
Merrimack,Hillsborough,Governor,,,Scatter,False,4
Middleton,Strafford,Governor,,,Scatter,False,0
Milan,Coos,Governor,,,Scatter,False,0
Milford,Hillsborough,Governor,,,Scatter,False,3
Millsfield,Coos,Governor,,,Scatter,False,0
Milton,Strafford,Governor,,,Scatter,False,1
Monroe,Grafton,Governor,,,Scatter,False,0
Mont Vernon,Hillsborough,Governor,,,Scatter,False,0
Moultonborough,Carroll,Governor,,,Scatter,False,1
Nashua,Hillsborough,Governor,,,Scatter,False,12
Nelson,Cheshire,Governor,,,Scatter,False,0
New Boston,Hillsborough,Governor,,,Scatter,False,1
New Castle,Rockingham,Governor,,,Scatter,False,0
New Durham,Strafford,Governor,,,Scatter,False,1
New Hampton,Belknap,Governor,,,Scatter,False,0
New Ipswich,Hillsborough,Governor,,,Scatter,False,0
New London,Merrimack,Governor,,,Scatter,False,2
Newbury,Merrimack,Governor,,,Scatter,False,0
Newfields,Rockingham,Governor,,,Scatter,False,0
Newington,Rockingham,Governor,,,Scatter,False,1
Newmarket,Rockingham,Governor,,,Scatter,False,3
Newport,Sullivan,Governor,,,Scatter,False,1
Newton,Rockingham,Governor,,,Scatter,False,4
North Hampton,Rockingham,Governor,,,Scatter,False,0
Northfield,Merrimack,Governor,,,Scatter,False,0
Northumberland,Coos,Governor,,,Scatter,False,1
Northwood,Rockingham,Governor,,,Scatter,False,2
Nottingham,Rockingham,Governor,,,Scatter,False,0
Odell,Coos,Governor,,,Scatter,False,0
Orange,Grafton,Governor,,,Scatter,False,0
Orford,Grafton,Governor,,,Scatter,False,0
Ossipee,Carroll,Governor,,,Scatter,False,0
Pelham,Hillsborough,Governor,,,Scatter,False,0
Pembroke,Merrimack,Governor,,,Scatter,False,0
Peterborough,Hillsborough,Governor,,,Scatter,False,1
Piermont,Grafton,Governor,,,Scatter,False,0
Pinkham's Grant,Coos,Governor,,,Scatter,False,0
Pittsburg,Coos,Governor,,,Scatter,False,0
Pittsfield,Merrimack,Governor,,,Scatter,False,0
Plainfield,Sullivan,Governor,,,Scatter,False,1
Plaistow,Rockingham,Governor,,,Scatter,False,0
Plymouth,Grafton,Governor,,,Scatter,False,0
Portsmouth,Rockingham,Governor,,,Scatter,False,2
Randolph,Coos,Governor,,,Scatter,False,0
Raymond,Rockingham,Governor,,,Scatter,False,2
Richmond,Cheshire,Governor,,,Scatter,False,0
Rindge,Cheshire,Governor,,,Scatter,False,1
Rochester,Strafford,Governor,,,Scatter,False,4
Rollinsford,Strafford,Governor,,,Scatter,False,0
Roxbury,Cheshire,Governor,,,Scatter,False,0
Rumney,Grafton,Governor,,,Scatter,False,1
Rye,Rockingham,Governor,,,Scatter,False,0
Salem,Rockingham,Governor,,,Scatter,False,2
Salisbury,Merrimack,Governor,,,Scatter,False,2
Sanbornton,Belknap,Governor,,,Scatter,False,0
Sandown,Rockingham,Governor,,,Scatter,False,0
Sandwich,Carroll,Governor,,,Scatter,False,0
Sargent's Purchase,Coos,Governor,,,Scatter,False,0
Seabrook,Rockingham,Governor,,,Scatter,False,0
Second College Grant,Coos,Governor,,,Scatter,False,0
Sharon,Hillsborough,Governor,,,Scatter,False,0
Shelburne,Coos,Governor,,,Scatter,False,0
Somersworth,Strafford,Governor,,,Scatter,False,0
South Hampton,Rockingham,Governor,,,Scatter,False,0
Springfield,Sullivan,Governor,,,Scatter,False,0
Stark,Coos,Governor,,,Scatter,False,0
Stewartstown,Coos,Governor,,,Scatter,False,0
Stoddard,Cheshire,Governor,,,Scatter,False,0
Strafford,Strafford,Governor,,,Scatter,False,0
Stratford,Coos,Governor,,,Scatter,False,0
Stratham,Rockingham,Governor,,,Scatter,False,1
Success,Coos,Governor,,,Scatter,False,0
Sugar Hill,Grafton,Governor,,,Scatter,False,0
Sullivan,Cheshire,Governor,,,Scatter,False,0
Sunapee,Sullivan,Governor,,,Scatter,False,0
Surry,Cheshire,Governor,,,Scatter,False,0
Sutton,Merrimack,Governor,,,Scatter,False,1
Swanzey,Cheshire,Governor,,,Scatter,False,0
Tamworth,Carroll,Governor,,,Scatter,False,1
Temple,Hillsborough,Governor,,,Scatter,False,1
Thompson & Meserve's Pur.,Coos,Governor,,,Scatter,False,0
Thornton,Grafton,Governor,,,Scatter,False,0
Tilton,Belknap,Governor,,,Scatter,False,4
Troy,Cheshire,Governor,,,Scatter,False,0
Tuftonboro,Carroll,Governor,,,Scatter,False,0
Unity,Sullivan,Governor,,,Scatter,False,0
Wakefield,Carroll,Governor,,,Scatter,False,1
Walpole,Cheshire,Governor,,,Scatter,False,1
Warner,Merrimack,Governor,,,Scatter,False,0
Warren,Grafton,Governor,,,Scatter,False,1
Washington,Sullivan,Governor,,,Scatter,False,1
Waterville Valley,Grafton,Governor,,,Scatter,False,0
Weare,Hillsborough,Governor,,,Scatter,False,1
Webster,Merrimack,Governor,,,Scatter,False,0
Wentworth,Grafton,Governor,,,Scatter,False,3
Wentworth's Location,Coos,Governor,,,Scatter,False,0
Westmoreland,Cheshire,Governor,,,Scatter,False,1
Whitefield,Coos,Governor,,,Scatter,False,2
Wilmot,Merrimack,Governor,,,Scatter,False,0
Wilton,Hillsborough,Governor,,,Scatter,False,1
Winchester,Cheshire,Governor,,,Scatter,False,1
Windham,Rockingham,Governor,,,Scatter,False,1
Windsor,Hillsborough,Governor,,,Scatter,False,0
Wolfeboro,Carroll,Governor,,,Scatter,False,0
Woodstock,Grafton,Governor,,,Scatter,False,2
