town,county,office,district,party,candidate,winner,votes
Nashua,Hillsborough,State Representative,30,R,Schoneman,False,0
Nashua,Hillsborough,State Representative,30,R,Scontsas,False,0
Nashua,Hillsborough,State Representative,31,D,Cote,True,182
Nashua,Hillsborough,State Representative,31,D,Gorman,True,193
Nashua,Hillsborough,State Representative,31,R,Heitmiller,False,1
Nashua,Hillsborough,State Representative,31,D,Laughton,True,148
Nashua,Hillsborough,State Representative,31,,Scatter,False,0
Nashua,Hillsborough,State Representative,31,R,Van Twuyver,False,0
Nashua,Hillsborough,State Representative,32,R,DuBois,False,0
Nashua,Hillsborough,State Representative,32,D,Kelley,True,271
Nashua,Hillsborough,State Representative,32,R,LeBrun,False,0
Nashua,Hillsborough,State Representative,32,D,MacAuslan,True,255
Nashua,Hillsborough,State Representative,32,R,Murotake,False,0
Nashua,Hillsborough,State Representative,32,R,Palmer,False,0
Nashua,Hillsborough,State Representative,32,D,Pedersen,True,242
Nashua,Hillsborough,State Representative,32,,Scatter,False,2
Nashua,Hillsborough,State Representative,32,R,Summers,False,0
Nashua,Hillsborough,State Representative,33,D,Booras,True,183
Nashua,Hillsborough,State Representative,33,R,Buxton,False,1
Nashua,Hillsborough,State Representative,33,D,Campbell,True,234
Nashua,Hillsborough,State Representative,33,D,Gidge,True,243
Nashua,Hillsborough,State Representative,33,R,Saunders,False,0
Nashua,Hillsborough,State Representative,33,,Scatter,False,2
Nashua,Hillsborough,State Representative,33,R,Surbey,False,1
Nashua,Hillsborough,State Representative,34,D,Carroll,True,260
Nashua,Hillsborough,State Representative,34,R,Casey,False,0
Nashua,Hillsborough,State Representative,34,R,Erickson,False,0
Nashua,Hillsborough,State Representative,34,D,Garcia,True,251
Nashua,Hillsborough,State Representative,34,R,Hogan,False,0
Nashua,Hillsborough,State Representative,34,,Scatter,False,0
Nashua,Hillsborough,State Representative,34,D,Soucy,True,307
Nashua,Hillsborough,State Representative,34,R,Twombly,False,0
Nashua,Hillsborough,State Representative,35,D,Hansberry,True,284
Nashua,Hillsborough,State Representative,35,R,Joransen,False,0
Nashua,Hillsborough,State Representative,35,D,LaPlante,True,250
Nashua,Hillsborough,State Representative,35,D,Nelson,True,326
Nashua,Hillsborough,State Representative,35,R,Reed,False,0
Nashua,Hillsborough,State Representative,35,,Scatter,False,5
Nashua,Hillsborough,State Representative,35,R,Silva,False,0
Nashua,Hillsborough,State Representative,35,R,Stebbins,False,0
Nashua,Hillsborough,State Representative,36,R,Brown,False,1
Nashua,Hillsborough,State Representative,36,D,Harriott-Gathright,True,290
Nashua,Hillsborough,State Representative,36,D,Jack,True,268
Nashua,Hillsborough,State Representative,36,D,"O'Brien, Sr.",True,309
Nashua,Hillsborough,State Representative,36,R,Ohm,False,0
Nashua,Hillsborough,State Representative,36,R,Robbins,False,0
Nashua,Hillsborough,State Representative,36,,Scatter,False,0
Hudson,Hillsborough,State Representative,37,D,Battis,True,536
Pelham,Hillsborough,State Representative,37,D,Battis,True,156
Hudson,Hillsborough,State Representative,37,D,Caron,True,555
Pelham,Hillsborough,State Representative,37,D,Caron,True,161
Hudson,Hillsborough,State Representative,37,D,Clark-Balcom,True,572
Pelham,Hillsborough,State Representative,37,D,Clark-Balcom,True,183
Hudson,Hillsborough,State Representative,37,D,Fairbanks,True,517
Pelham,Hillsborough,State Representative,37,D,Fairbanks,True,156
Hudson,Hillsborough,State Representative,37,D,J.    Knowles,True,639
Pelham,Hillsborough,State Representative,37,D,J.    Knowles,True,180
Hudson,Hillsborough,State Representative,37,D,Lynde,True,506
Pelham,Hillsborough,State Representative,37,D,Lynde,True,244
Hudson,Hillsborough,State Representative,37,D,M.     Knowles,True,683
Pelham,Hillsborough,State Representative,37,D,M.     Knowles,True,194
Hudson,Hillsborough,State Representative,37,R,Brownrigg,False,0
Pelham,Hillsborough,State Representative,37,R,Brownrigg,False,0
Hudson,Hillsborough,State Representative,37,R,Christiansen,False,0
Pelham,Hillsborough,State Representative,37,R,Christiansen,False,1
Hudson,Hillsborough,State Representative,37,,Scatter,False,20
Pelham,Hillsborough,State Representative,37,,Scatter,False,11
Hudson,Hillsborough,State Representative,37,R,Takesian,False,0
Pelham,Hillsborough,State Representative,37,R,Takesian,False,7
Hudson,Hillsborough,State Representative,37,R,Ulery,False,0
Pelham,Hillsborough,State Representative,37,R,Ulery,False,1
Antrim,Hillsborough,State Representative,38,D,Eaton,True,131
Bennington,Hillsborough,State Representative,38,D,Eaton,True,63
Francestown,Hillsborough,State Representative,38,D,Eaton,True,114
Greenfield,Hillsborough,State Representative,38,D,Eaton,True,83
Greenville,Hillsborough,State Representative,38,D,Eaton,True,74
Hancock,Hillsborough,State Representative,38,D,Eaton,True,153
Hillsborough,Hillsborough,State Representative,38,D,Eaton,True,180
Lyndeborough,Hillsborough,State Representative,38,D,Eaton,True,79
Wilton,Hillsborough,State Representative,38,D,Eaton,True,192
Windsor,Hillsborough,State Representative,38,D,Eaton,True,9
Antrim,Hillsborough,State Representative,38,R,Edelblut,False,0
Bennington,Hillsborough,State Representative,38,R,Edelblut,False,0
Francestown,Hillsborough,State Representative,38,R,Edelblut,False,0
Greenfield,Hillsborough,State Representative,38,R,Edelblut,False,0
Greenville,Hillsborough,State Representative,38,R,Edelblut,False,0
Hancock,Hillsborough,State Representative,38,R,Edelblut,False,0
Hillsborough,Hillsborough,State Representative,38,R,Edelblut,False,0
Lyndeborough,Hillsborough,State Representative,38,R,Edelblut,False,0
Wilton,Hillsborough,State Representative,38,R,Edelblut,False,0
Windsor,Hillsborough,State Representative,38,R,Edelblut,False,0
Antrim,Hillsborough,State Representative,38,D,McNamara,True,151
Bennington,Hillsborough,State Representative,38,D,McNamara,True,76
Francestown,Hillsborough,State Representative,38,D,McNamara,True,138
Greenfield,Hillsborough,State Representative,38,D,McNamara,True,114
Greenville,Hillsborough,State Representative,38,D,McNamara,True,53
Hancock,Hillsborough,State Representative,38,D,McNamara,True,226
Hillsborough,Hillsborough,State Representative,38,D,McNamara,True,230
Lyndeborough,Hillsborough,State Representative,38,D,McNamara,True,87
Wilton,Hillsborough,State Representative,38,D,McNamara,True,240
Windsor,Hillsborough,State Representative,38,D,McNamara,True,7
Antrim,Hillsborough,State Representative,38,R,Riley,False,0
Bennington,Hillsborough,State Representative,38,R,Riley,False,0
Francestown,Hillsborough,State Representative,38,R,Riley,False,0
Greenfield,Hillsborough,State Representative,38,R,Riley,False,0
Greenville,Hillsborough,State Representative,38,R,Riley,False,0
Hancock,Hillsborough,State Representative,38,R,Riley,False,0
Hillsborough,Hillsborough,State Representative,38,R,Riley,False,0
Lyndeborough,Hillsborough,State Representative,38,R,Riley,False,0
Wilton,Hillsborough,State Representative,38,R,Riley,False,1
Windsor,Hillsborough,State Representative,38,R,Riley,False,0
Antrim,Hillsborough,State Representative,38,,Scatter,False,0
Bennington,Hillsborough,State Representative,38,,Scatter,False,0
Francestown,Hillsborough,State Representative,38,,Scatter,False,0
Greenfield,Hillsborough,State Representative,38,,Scatter,False,0
Greenville,Hillsborough,State Representative,38,,Scatter,False,2
Hancock,Hillsborough,State Representative,38,,Scatter,False,1
Hillsborough,Hillsborough,State Representative,38,,Scatter,False,1
Lyndeborough,Hillsborough,State Representative,38,,Scatter,False,0
Wilton,Hillsborough,State Representative,38,,Scatter,False,0
Windsor,Hillsborough,State Representative,38,,Scatter,False,0
Deering,Hillsborough,State Representative,39,D,Gill,True,114
Goffstown,Hillsborough,State Representative,39,D,Gill,True,818
Weare,Hillsborough,State Representative,39,D,Gill,True,373
Deering,Hillsborough,State Representative,39,,Scatter,False,0
Goffstown,Hillsborough,State Representative,39,,Scatter,False,2
Weare,Hillsborough,State Representative,39,,Scatter,False,0
Deering,Hillsborough,State Representative,39,R,Warden,False,0
Goffstown,Hillsborough,State Representative,39,R,Warden,False,2
Weare,Hillsborough,State Representative,39,R,Warden,False,0
Hollis,Hillsborough,State Representative,40,R,Daniels,False,0
Milford,Hillsborough,State Representative,40,R,Daniels,False,0
Mont Vernon,Hillsborough,State Representative,40,R,Daniels,False,0
New Boston,Hillsborough,State Representative,40,R,Daniels,False,0
Hollis,Hillsborough,State Representative,40,R,Linn,False,0
Milford,Hillsborough,State Representative,40,R,Linn,False,0
Mont Vernon,Hillsborough,State Representative,40,R,Linn,False,0
New Boston,Hillsborough,State Representative,40,R,Linn,False,1
Hollis,Hillsborough,State Representative,40,D,Mullaney,True,413
Milford,Hillsborough,State Representative,40,D,Mullaney,True,575
Mont Vernon,Hillsborough,State Representative,40,D,Mullaney,True,172
New Boston,Hillsborough,State Representative,40,D,Mullaney,True,365
Hollis,Hillsborough,State Representative,40,,Scatter,False,1
Milford,Hillsborough,State Representative,40,,Scatter,False,4
Mont Vernon,Hillsborough,State Representative,40,,Scatter,False,0
New Boston,Hillsborough,State Representative,40,,Scatter,False,0
Amherst,Hillsborough,State Representative,41,D,Gerzon,True,595
Bedford,Hillsborough,State Representative,41,D,Gerzon,True,819
Amherst,Hillsborough,State Representative,41,R,Sanborn,False,0
Bedford,Hillsborough,State Representative,41,R,Sanborn,False,0
Amherst,Hillsborough,State Representative,41,,Scatter,False,0
Bedford,Hillsborough,State Representative,41,,Scatter,False,0
Manchester,Hillsborough,State Representative,42,R,Frost,False,1
Manchester,Hillsborough,State Representative,42,D,Long,True,1262
Manchester,Hillsborough,State Representative,42,,Scatter,False,5
Manchester,Hillsborough,State Representative,42,D,Sullivan,True,1376
Manchester,Hillsborough,State Representative,42,R,Thibault,False,2
Manchester,Hillsborough,State Representative,43,R,Dobson,False,1164
Manchester,Hillsborough,State Representative,43,D,Palangas,True,1083
Manchester,Hillsborough,State Representative,43,D,Pinder,True,927
Manchester,Hillsborough,State Representative,43,,Scatter,False,13
Manchester,Hillsborough,State Representative,43,R,Shoults,False,2
Manchester,Hillsborough,State Representative,43,R,Souza,False,3
Litchfield,Hillsborough,State Representative,44,D,Haworth,True,217
Manchester,Hillsborough,State Representative,44,D,Haworth,True,631
Litchfield,Hillsborough,State Representative,44,R,Lambert,False,0
Manchester,Hillsborough,State Representative,44,R,Lambert,False,0
Litchfield,Hillsborough,State Representative,44,R,Martel,False,0
Manchester,Hillsborough,State Representative,44,R,Martel,False,0
Litchfield,Hillsborough,State Representative,44,,Scatter,False,4
Manchester,Hillsborough,State Representative,44,,Scatter,False,12
Litchfield,Hillsborough,State Representative,44,D,Scheiner,True,238
Manchester,Hillsborough,State Representative,44,D,Scheiner,True,669
Manchester,Hillsborough,State Representative,45,D,Beaulieu,True,1083
Manchester,Hillsborough,State Representative,45,R,Bergevin,False,4
Manchester,Hillsborough,State Representative,45,D,Boisvert,True,814
Manchester,Hillsborough,State Representative,45,R,Hirschmann,False,1
Manchester,Hillsborough,State Representative,45,,Scatter,False,4
Manchester,Hillsborough,State Representative,45,R,Swank,False,0
Andover,Merrimack,State Representative,1,R,Coffey,False,2
Danbury,Merrimack,State Representative,1,R,Coffey,False,0
Salisbury,Merrimack,State Representative,1,R,Coffey,False,0
Andover,Merrimack,State Representative,1,D,Ratzki,True,224
Danbury,Merrimack,State Representative,1,D,Ratzki,True,111
Salisbury,Merrimack,State Representative,1,D,Ratzki,True,99
Andover,Merrimack,State Representative,1,,Scatter,False,0
Danbury,Merrimack,State Representative,1,,Scatter,False,0
Salisbury,Merrimack,State Representative,1,,Scatter,False,0
Franklin,Merrimack,State Representative,2,D,Burns,True,177
Hill,Merrimack,State Representative,2,D,Burns,True,49
Franklin,Merrimack,State Representative,2,D,Carrier,True,141
Hill,Merrimack,State Representative,2,D,Carrier,True,36
Franklin,Merrimack,State Representative,2,R,Mason,False,2
Hill,Merrimack,State Representative,2,R,Mason,False,0
Franklin,Merrimack,State Representative,2,R,Reed,False,1
Hill,Merrimack,State Representative,2,R,Reed,False,1
Franklin,Merrimack,State Representative,2,,Scatter,False,0
Hill,Merrimack,State Representative,2,,Scatter,False,0
Franklin,Merrimack,State Representative,3,R,Hill,False,0
Northfield,Merrimack,State Representative,3,R,Hill,False,0
Franklin,Merrimack,State Representative,3,,Scatter,False,0
Northfield,Merrimack,State Representative,3,,Scatter,False,0
Franklin,Merrimack,State Representative,3,D,Tilton,True,90
Northfield,Merrimack,State Representative,3,D,Tilton,True,199
Franklin,Merrimack,State Representative,3,R,Virtue,False,0
Northfield,Merrimack,State Representative,3,R,Virtue,False,0
Franklin,Merrimack,State Representative,3,D,Webb,True,133
Northfield,Merrimack,State Representative,3,D,Webb,True,113
Sutton,Merrimack,State Representative,4,R,Cooper,False,0
Wilmot,Merrimack,State Representative,4,R,Cooper,False,0
Sutton,Merrimack,State Representative,4,,Scatter,False,2
Wilmot,Merrimack,State Representative,4,,Scatter,False,4
Sutton,Merrimack,State Representative,4,D,Schamberg,True,163
Wilmot,Merrimack,State Representative,4,D,Schamberg,True,146
New London,Merrimack,State Representative,5,D,Ebel,True,503
Newbury,Merrimack,State Representative,5,D,Ebel,True,147
New London,Merrimack,State Representative,5,R,Kidder,False,22
Newbury,Merrimack,State Representative,5,R,Kidder,False,2
New London,Merrimack,State Representative,5,D,Russell,True,201
Newbury,Merrimack,State Representative,5,D,Russell,True,94
New London,Merrimack,State Representative,5,,Scatter,False,4
Newbury,Merrimack,State Representative,5,,Scatter,False,2
New London,Merrimack,State Representative,5,R,Winter,False,0
Newbury,Merrimack,State Representative,5,R,Winter,False,3
Bradford,Merrimack,State Representative,6,D,French,True,159
Henniker,Merrimack,State Representative,6,D,French,True,296
Bradford,Merrimack,State Representative,6,D,Hirsch,True,148
Henniker,Merrimack,State Representative,6,D,Hirsch,True,268
Bradford,Merrimack,State Representative,6,D,Kjellman,False,29
Henniker,Merrimack,State Representative,6,D,Kjellman,False,170
Bradford,Merrimack,State Representative,6,R,Lindsley,False,0
Henniker,Merrimack,State Representative,6,R,Lindsley,False,3
Bradford,Merrimack,State Representative,6,,Scatter,False,0
Henniker,Merrimack,State Representative,6,,Scatter,False,1
Warner,Merrimack,State Representative,7,D,Carson,True,315
Webster,Merrimack,State Representative,7,D,Carson,True,144
Warner,Merrimack,State Representative,7,R,French,False,0
Webster,Merrimack,State Representative,7,R,French,False,2
Warner,Merrimack,State Representative,7,R,Olsen,False,1
Webster,Merrimack,State Representative,7,R,Olsen,False,0
Warner,Merrimack,State Representative,7,,Scatter,False,1
Webster,Merrimack,State Representative,7,,Scatter,False,0
Boscawen,Merrimack,State Representative,8,D,Alicia,True,203
Boscawen,Merrimack,State Representative,8,,Scatter,False,0
Canterbury,Merrimack,State Representative,9,D,Dole III,False,51
Loudon,Merrimack,State Representative,9,D,Dole III,False,75
Canterbury,Merrimack,State Representative,9,R,"Kreis, Sr.",False,1
Loudon,Merrimack,State Representative,9,R,"Kreis, Sr.",False,2
Canterbury,Merrimack,State Representative,9,R,Lockwood,False,8
Loudon,Merrimack,State Representative,9,R,Lockwood,False,4
Canterbury,Merrimack,State Representative,9,D,Moffett,True,306
Loudon,Merrimack,State Representative,9,D,Moffett,True,162
Canterbury,Merrimack,State Representative,9,D,Saunderson,True,238
Loudon,Merrimack,State Representative,9,D,Saunderson,True,170
Canterbury,Merrimack,State Representative,9,,Scatter,False,0
Loudon,Merrimack,State Representative,9,,Scatter,False,2
Canterbury,Merrimack,State Representative,9,R,Shaikh,False,0
Loudon,Merrimack,State Representative,9,R,Shaikh,False,1
Concord,Merrimack,State Representative,10,R,Johnson,False,0
Hopkinton,Merrimack,State Representative,10,R,Johnson,False,0
Concord,Merrimack,State Representative,10,R,Kennedy,False,0
Hopkinton,Merrimack,State Representative,10,R,Kennedy,False,0
Concord,Merrimack,State Representative,10,D,Myler,True,377
Hopkinton,Merrimack,State Representative,10,D,Myler,True,590
Concord,Merrimack,State Representative,10,D,Richardson,True,479
Hopkinton,Merrimack,State Representative,10,D,Richardson,True,712
Concord,Merrimack,State Representative,10,R,Rosano,False,0
Hopkinton,Merrimack,State Representative,10,R,Rosano,False,0
Concord,Merrimack,State Representative,10,D,Wallner,True,567
Hopkinton,Merrimack,State Representative,10,D,Wallner,True,610
Concord,Merrimack,State Representative,11,,Scatter,False,0
Concord,Merrimack,State Representative,11,D,Shurtleff,True,316
Concord,Merrimack,State Representative,11,D,Welch,False,61
Concord,Merrimack,State Representative,12,D,Henle,True,246
Concord,Merrimack,State Representative,12,,Scatter,False,1
Concord,Merrimack,State Representative,13,D,Frazer,True,305
Concord,Merrimack,State Representative,13,,Scatter,False,1
Concord,Merrimack,State Representative,14,D,MacKay,True,365
Concord,Merrimack,State Representative,14,,Scatter,False,3
Concord,Merrimack,State Representative,15,D,Hunt,True,262
Concord,Merrimack,State Representative,15,,Scatter,False,2
Concord,Merrimack,State Representative,16,D,Deloge,False,284
Concord,Merrimack,State Representative,16,,Scatter,False,0
Concord,Merrimack,State Representative,16,D,Watrous,True,337
Concord,Merrimack,State Representative,17,D,Patten,True,287
Concord,Merrimack,State Representative,17,,Scatter,False,5
Concord,Merrimack,State Representative,17,R,Wood,False,0
Concord,Merrimack,State Representative,18,D,Bouchard,True,316
Concord,Merrimack,State Representative,18,R,Moore,False,0
Concord,Merrimack,State Representative,18,,Scatter,False,2
Concord,Merrimack,State Representative,19,D,Bartlett,False,459
Concord,Merrimack,State Representative,19,R,Georgevits,False,1
Concord,Merrimack,State Representative,19,,Scatter,False,1
Chichester,Merrimack,State Representative,20,D,Davis,True,137
Pembroke,Merrimack,State Representative,20,D,Davis,True,382
Chichester,Merrimack,State Representative,20,R,Giuda,False,0
Pembroke,Merrimack,State Representative,20,R,Giuda,False,1
Chichester,Merrimack,State Representative,20,D,Kelly,True,182
Pembroke,Merrimack,State Representative,20,D,Kelly,True,375
Chichester,Merrimack,State Representative,20,R,Ross,False,0
Pembroke,Merrimack,State Representative,20,R,Ross,False,1
Chichester,Merrimack,State Representative,20,,Scatter,False,0
Pembroke,Merrimack,State Representative,20,,Scatter,False,4
Chichester,Merrimack,State Representative,20,D,Schuett,True,134
Pembroke,Merrimack,State Representative,20,D,Schuett,True,343
Chichester,Merrimack,State Representative,20,R,Seaworth,False,0
Pembroke,Merrimack,State Representative,20,R,Seaworth,False,1
Epsom,Merrimack,State Representative,21,D,Carlson,True,168
Pittsfield,Merrimack,State Representative,21,D,Carlson,True,100
Epsom,Merrimack,State Representative,21,D,Frambach,True,198
Pittsfield,Merrimack,State Representative,21,D,Frambach,True,124
Epsom,Merrimack,State Representative,21,R,LeDuc,False,0
Pittsfield,Merrimack,State Representative,21,R,LeDuc,False,0
Epsom,Merrimack,State Representative,21,R,McGuire,False,0
Pittsfield,Merrimack,State Representative,21,R,McGuire,False,0
Epsom,Merrimack,State Representative,21,,Scatter,False,4
Pittsfield,Merrimack,State Representative,21,,Scatter,False,0
Epsom,Merrimack,State Representative,21,R,Soltani,False,1
Pittsfield,Merrimack,State Representative,21,R,Soltani,False,0
Allenstown,Merrimack,State Representative,22,R,Richardson,False,1
Allenstown,Merrimack,State Representative,22,,Scatter,False,0
Allenstown,Merrimack,State Representative,22,D,Turcotte,True,226
Bow,Merrimack,State Representative,23,D,Andrews,True,513
Dunbarton,Merrimack,State Representative,23,D,Andrews,True,151
Bow,Merrimack,State Representative,23,R,Finan,False,0
Dunbarton,Merrimack,State Representative,23,R,Finan,False,0
Bow,Merrimack,State Representative,23,R,Hoell,False,0
Dunbarton,Merrimack,State Representative,23,R,Hoell,False,1
Bow,Merrimack,State Representative,23,D,Martel,True,480
Dunbarton,Merrimack,State Representative,23,D,Martel,True,179
Bow,Merrimack,State Representative,23,R,Martin,False,0
Dunbarton,Merrimack,State Representative,23,R,Martin,False,0
Bow,Merrimack,State Representative,23,,Scatter,False,11
Dunbarton,Merrimack,State Representative,23,,Scatter,False,1
Bow,Merrimack,State Representative,23,D,Walz,True,656
Dunbarton,Merrimack,State Representative,23,D,Walz,True,170
Hooksett,Merrimack,State Representative,24,R,Hess,False,14
Hooksett,Merrimack,State Representative,24,R,Kotowski,False,13
Hooksett,Merrimack,State Representative,24,R,Marple,False,4
Hooksett,Merrimack,State Representative,24,R,McGahey,False,34
Hooksett,Merrimack,State Representative,24,,Scatter,False,9
Hooksett,Merrimack,State Representative,24,R,Smith,False,7
Hooksett,Merrimack,State Representative,24,R,Walsh,False,10
Andover,Merrimack,State Representative,25,R,Cummings,False,0
Danbury,Merrimack,State Representative,25,R,Cummings,False,0
Salisbury,Merrimack,State Representative,25,R,Cummings,False,0
Warner,Merrimack,State Representative,25,R,Cummings,False,0
Webster,Merrimack,State Representative,25,R,Cummings,False,0
Andover,Merrimack,State Representative,25,D,"Karrick, Jr.",True,208
Danbury,Merrimack,State Representative,25,D,"Karrick, Jr.",True,101
Salisbury,Merrimack,State Representative,25,D,"Karrick, Jr.",True,90
Warner,Merrimack,State Representative,25,D,"Karrick, Jr.",True,298
Webster,Merrimack,State Representative,25,D,"Karrick, Jr.",True,146
Andover,Merrimack,State Representative,25,,Scatter,False,0
Danbury,Merrimack,State Representative,25,,Scatter,False,0
Salisbury,Merrimack,State Representative,25,,Scatter,False,0
Warner,Merrimack,State Representative,25,,Scatter,False,2
Webster,Merrimack,State Representative,25,,Scatter,False,0
Boscawen,Merrimack,State Representative,26,D,Carey,True,189
Canterbury,Merrimack,State Representative,26,D,Carey,True,297
Franklin,Merrimack,State Representative,26,D,Carey,True,145
Loudon,Merrimack,State Representative,26,D,Carey,True,252
Northfield,Merrimack,State Representative,26,D,Carey,True,208
Boscawen,Merrimack,State Representative,26,R,Parent,False,0
Canterbury,Merrimack,State Representative,26,R,Parent,False,0
Franklin,Merrimack,State Representative,26,R,Parent,False,0
Loudon,Merrimack,State Representative,26,R,Parent,False,0
Northfield,Merrimack,State Representative,26,R,Parent,False,0
Boscawen,Merrimack,State Representative,26,,Scatter,False,0
Canterbury,Merrimack,State Representative,26,,Scatter,False,9
Franklin,Merrimack,State Representative,26,,Scatter,False,0
Loudon,Merrimack,State Representative,26,,Scatter,False,1
Northfield,Merrimack,State Representative,26,,Scatter,False,0
Concord,Merrimack,State Representative,27,D,Gile,True,1860
Concord,Merrimack,State Representative,27,R,Noyes,False,4
Concord,Merrimack,State Representative,27,D,Rice,True,1168
Concord,Merrimack,State Representative,27,,Scatter,False,6
Concord,Merrimack,State Representative,28,R,Jones,False,0
Concord,Merrimack,State Representative,28,D,Rogers,True,1042
Concord,Merrimack,State Representative,28,,Scatter,False,3
Allenstown,Merrimack,State Representative,29,D,Heath,True,205
Epsom,Merrimack,State Representative,29,D,Heath,True,224
Pittsfield,Merrimack,State Representative,29,D,Heath,True,144
Allenstown,Merrimack,State Representative,29,R,McGuire,False,1
Epsom,Merrimack,State Representative,29,R,McGuire,False,0
Pittsfield,Merrimack,State Representative,29,R,McGuire,False,0
Allenstown,Merrimack,State Representative,29,,Scatter,False,0
Epsom,Merrimack,State Representative,29,,Scatter,False,2
Pittsfield,Merrimack,State Representative,29,,Scatter,False,0
Northwood,Rockingham,State Representative,1,D,Edwards,True,262
Northwood,Rockingham,State Representative,1,R,Hodgdon,False,0
Northwood,Rockingham,State Representative,1,,Scatter,False,0
Candia,Rockingham,State Representative,2,R,Danais,False,2
Deerfield,Rockingham,State Representative,2,R,Danais,False,0
Nottingham,Rockingham,State Representative,2,R,Danais,False,0
Candia,Rockingham,State Representative,2,R,Duarte,False,0
Deerfield,Rockingham,State Representative,2,R,Duarte,False,1
Nottingham,Rockingham,State Representative,2,R,Duarte,False,0
Candia,Rockingham,State Representative,2,D,Levesque,True,151
Deerfield,Rockingham,State Representative,2,D,Levesque,True,212
Nottingham,Rockingham,State Representative,2,D,Levesque,True,189
Candia,Rockingham,State Representative,2,D,Mills,True,123
Deerfield,Rockingham,State Representative,2,D,Mills,True,173
Nottingham,Rockingham,State Representative,2,D,Mills,True,189
Candia,Rockingham,State Representative,2,,Scatter,False,0
Deerfield,Rockingham,State Representative,2,,Scatter,False,1
Nottingham,Rockingham,State Representative,2,,Scatter,False,2
Candia,Rockingham,State Representative,2,D,Snow,True,189
Deerfield,Rockingham,State Representative,2,D,Snow,True,214
Nottingham,Rockingham,State Representative,2,D,Snow,True,189
Candia,Rockingham,State Representative,2,R,Tasker,False,0
Deerfield,Rockingham,State Representative,2,R,Tasker,False,0
Nottingham,Rockingham,State Representative,2,R,Tasker,False,0
Raymond,Rockingham,State Representative,3,R,Bishop,False,18
Raymond,Rockingham,State Representative,3,R,Hoelzel,False,4
Raymond,Rockingham,State Representative,3,R,Kappler,False,9
Raymond,Rockingham,State Representative,3,R,McClard,False,0
Raymond,Rockingham,State Representative,3,,Scatter,False,58
Raymond,Rockingham,State Representative,3,R,Scofield,False,2
Auburn,Rockingham,State Representative,4,R,"Carrio, Sr.",False,0
Chester,Rockingham,State Representative,4,R,"Carrio, Sr.",False,0
Sandown,Rockingham,State Representative,4,R,"Carrio, Sr.",False,0
Auburn,Rockingham,State Representative,4,R,Charron,False,0
Chester,Rockingham,State Representative,4,R,Charron,False,11
Sandown,Rockingham,State Representative,4,R,Charron,False,0
Auburn,Rockingham,State Representative,4,R,Devine,False,0
Chester,Rockingham,State Representative,4,R,Devine,False,0
Sandown,Rockingham,State Representative,4,R,Devine,False,1
Auburn,Rockingham,State Representative,4,R,Dumaine,False,0
Chester,Rockingham,State Representative,4,R,Dumaine,False,0
Sandown,Rockingham,State Representative,4,R,Dumaine,False,0
Auburn,Rockingham,State Representative,4,R,Hagan,False,1
Chester,Rockingham,State Representative,4,R,Hagan,False,0
Sandown,Rockingham,State Representative,4,R,Hagan,False,1
Auburn,Rockingham,State Representative,4,D,Lister,True,199
Chester,Rockingham,State Representative,4,D,Lister,True,177
Sandown,Rockingham,State Representative,4,D,Lister,True,175
Auburn,Rockingham,State Representative,4,,Scatter,False,7
Chester,Rockingham,State Representative,4,,Scatter,False,12
Sandown,Rockingham,State Representative,4,,Scatter,False,6
Auburn,Rockingham,State Representative,4,R,Tremblay,False,0
Chester,Rockingham,State Representative,4,R,Tremblay,False,0
Sandown,Rockingham,State Representative,4,R,Tremblay,False,0
Auburn,Rockingham,State Representative,4,D,Upham-Torosian,True,212
Chester,Rockingham,State Representative,4,D,Upham-Torosian,True,131
Sandown,Rockingham,State Representative,4,D,Upham-Torosian,True,163
Londonderry,Rockingham,State Representative,5,R,Baldasaro,False,6
Londonderry,Rockingham,State Representative,5,D,Combes,True,773
Londonderry,Rockingham,State Representative,5,D,Fairbrother,True,767
Londonderry,Rockingham,State Representative,5,D,Merrill,True,772
Londonderry,Rockingham,State Representative,5,R,Packard,False,3
Londonderry,Rockingham,State Representative,5,R,Tamburello,False,3
Londonderry,Rockingham,State Representative,5,D,Vermillion,True,761
Londonderry,Rockingham,State Representative,5,D,Whittemore,True,877
Londonderry,Rockingham,State Representative,5,R,"Emiro, Sr.",False,3
Londonderry,Rockingham,State Representative,5,R,Fillio,False,1
Londonderry,Rockingham,State Representative,5,R,Introne,False,5
Londonderry,Rockingham,State Representative,5,R,Keegan-Hutchinson,False,3
Londonderry,Rockingham,State Representative,5,R,Lundgren,False,5
Londonderry,Rockingham,State Representative,5,R,Marron III,False,1
Londonderry,Rockingham,State Representative,5,R,McKinney,False,3
Londonderry,Rockingham,State Representative,5,,Scatter,False,50
Derry,Rockingham,State Representative,6,D,Arancio,True,658
Derry,Rockingham,State Representative,6,R,Bright,False,0
Derry,Rockingham,State Representative,6,D,Burtis,True,746
Derry,Rockingham,State Representative,6,D,Jones,True,693
Derry,Rockingham,State Representative,6,R,Sapareto,False,0
Derry,Rockingham,State Representative,6,R,Thompson,False,5
Derry,Rockingham,State Representative,6,D,Till,True,762
Derry,Rockingham,State Representative,6,R,Webb,False,0
Derry,Rockingham,State Representative,6,R,Chirichiello,False,3
Derry,Rockingham,State Representative,6,R,Desaulniers,False,0
Derry,Rockingham,State Representative,6,R,Ferrante,False,4
