town,county,office,district,party,candidate,winner,votes
Peterborough,Hillsborough,State Senate,9,R,Hawkins,False,0
Richmond,Cheshire,State Senate,9,R,Hawkins,False,0
Sharon,Hillsborough,State Senate,9,R,Hawkins,False,0
Temple,Hillsborough,State Senate,9,R,Hawkins,False,0
Troy,Cheshire,State Senate,9,R,Hawkins,False,0
Bedford,Hillsborough,State Senate,9,R,Kenney,True,0
Dublin,Cheshire,State Senate,9,R,Kenney,True,0
Fitzwilliam,Cheshire,State Senate,9,R,Kenney,True,0
Greenfield,Hillsborough,State Senate,9,R,Kenney,True,0
Hancock,Hillsborough,State Senate,9,R,Kenney,True,0
Jaffrey,Cheshire,State Senate,9,R,Kenney,True,0
Lyndeborough,Hillsborough,State Senate,9,R,Kenney,True,0
Mont Vernon,Hillsborough,State Senate,9,R,Kenney,True,0
New Boston,Hillsborough,State Senate,9,R,Kenney,True,0
Peterborough,Hillsborough,State Senate,9,R,Kenney,True,0
Richmond,Cheshire,State Senate,9,R,Kenney,True,0
Sharon,Hillsborough,State Senate,9,R,Kenney,True,0
Temple,Hillsborough,State Senate,9,R,Kenney,True,0
Troy,Cheshire,State Senate,9,R,Kenney,True,0
Bedford,Hillsborough,State Senate,9,D,Nyquist,False,934
Dublin,Cheshire,State Senate,9,D,Nyquist,False,179
Fitzwilliam,Cheshire,State Senate,9,D,Nyquist,False,176
Greenfield,Hillsborough,State Senate,9,D,Nyquist,False,124
Hancock,Hillsborough,State Senate,9,D,Nyquist,False,293
Jaffrey,Cheshire,State Senate,9,D,Nyquist,False,332
Lyndeborough,Hillsborough,State Senate,9,D,Nyquist,False,97
Mont Vernon,Hillsborough,State Senate,9,D,Nyquist,False,189
New Boston,Hillsborough,State Senate,9,D,Nyquist,False,399
Peterborough,Hillsborough,State Senate,9,D,Nyquist,False,724
Richmond,Cheshire,State Senate,9,D,Nyquist,False,101
Sharon,Hillsborough,State Senate,9,D,Nyquist,False,44
Temple,Hillsborough,State Senate,9,D,Nyquist,False,128
Troy,Cheshire,State Senate,9,D,Nyquist,False,98
Bedford,Hillsborough,State Senate,9,R,Sanborn,False,1
Dublin,Cheshire,State Senate,9,R,Sanborn,False,0
Fitzwilliam,Cheshire,State Senate,9,R,Sanborn,False,0
Greenfield,Hillsborough,State Senate,9,R,Sanborn,False,0
Hancock,Hillsborough,State Senate,9,R,Sanborn,False,0
Jaffrey,Cheshire,State Senate,9,R,Sanborn,False,0
Lyndeborough,Hillsborough,State Senate,9,R,Sanborn,False,0
Mont Vernon,Hillsborough,State Senate,9,R,Sanborn,False,1
New Boston,Hillsborough,State Senate,9,R,Sanborn,False,0
Peterborough,Hillsborough,State Senate,9,R,Sanborn,False,0
Richmond,Cheshire,State Senate,9,R,Sanborn,False,0
Sharon,Hillsborough,State Senate,9,R,Sanborn,False,0
Temple,Hillsborough,State Senate,9,R,Sanborn,False,0
Troy,Cheshire,State Senate,9,R,Sanborn,False,0
Bedford,Hillsborough,State Senate,9,,Scatter,False,6
Dublin,Cheshire,State Senate,9,,Scatter,False,0
Fitzwilliam,Cheshire,State Senate,9,,Scatter,False,0
Greenfield,Hillsborough,State Senate,9,,Scatter,False,0
Hancock,Hillsborough,State Senate,9,,Scatter,False,1
Jaffrey,Cheshire,State Senate,9,,Scatter,False,4
Lyndeborough,Hillsborough,State Senate,9,,Scatter,False,1
Mont Vernon,Hillsborough,State Senate,9,,Scatter,False,1
New Boston,Hillsborough,State Senate,9,,Scatter,False,1
Peterborough,Hillsborough,State Senate,9,,Scatter,False,1
Richmond,Cheshire,State Senate,9,,Scatter,False,2
Sharon,Hillsborough,State Senate,9,,Scatter,False,0
Temple,Hillsborough,State Senate,9,,Scatter,False,0
Troy,Cheshire,State Senate,9,,Scatter,False,1
Alstead,Cheshire,State Senate,10,R,Foote,False,0
Chesterfield,Cheshire,State Senate,10,R,Foote,False,1
Gilsum,Cheshire,State Senate,10,R,Foote,False,0
Harrisville,Cheshire,State Senate,10,R,Foote,False,0
Hinsdale,Cheshire,State Senate,10,R,Foote,False,0
Keene,Cheshire,State Senate,10,R,Foote,False,13
Marlborough,Cheshire,State Senate,10,R,Foote,False,1
Nelson,Cheshire,State Senate,10,R,Foote,False,0
Roxbury,Cheshire,State Senate,10,R,Foote,False,0
Sullivan,Cheshire,State Senate,10,R,Foote,False,1
Surry,Cheshire,State Senate,10,R,Foote,False,1
Swanzey,Cheshire,State Senate,10,R,Foote,False,7
Walpole,Cheshire,State Senate,10,R,Foote,False,1
Westmoreland,Cheshire,State Senate,10,R,Foote,False,0
Winchester,Cheshire,State Senate,10,R,Foote,False,1
Alstead,Cheshire,State Senate,10,D,Kelly,True,178
Chesterfield,Cheshire,State Senate,10,D,Kelly,True,258
Gilsum,Cheshire,State Senate,10,D,Kelly,True,47
Harrisville,Cheshire,State Senate,10,D,Kelly,True,223
Hinsdale,Cheshire,State Senate,10,D,Kelly,True,172
Keene,Cheshire,State Senate,10,D,Kelly,True,1774
Marlborough,Cheshire,State Senate,10,D,Kelly,True,221
Nelson,Cheshire,State Senate,10,D,Kelly,True,105
Roxbury,Cheshire,State Senate,10,D,Kelly,True,29
Sullivan,Cheshire,State Senate,10,D,Kelly,True,62
Surry,Cheshire,State Senate,10,D,Kelly,True,85
Swanzey,Cheshire,State Senate,10,D,Kelly,True,394
Walpole,Cheshire,State Senate,10,D,Kelly,True,344
Westmoreland,Cheshire,State Senate,10,D,Kelly,True,190
Winchester,Cheshire,State Senate,10,D,Kelly,True,224
Alstead,Cheshire,State Senate,10,,Scatter,False,0
Chesterfield,Cheshire,State Senate,10,,Scatter,False,0
Gilsum,Cheshire,State Senate,10,,Scatter,False,0
Harrisville,Cheshire,State Senate,10,,Scatter,False,0
Hinsdale,Cheshire,State Senate,10,,Scatter,False,0
Keene,Cheshire,State Senate,10,,Scatter,False,5
Marlborough,Cheshire,State Senate,10,,Scatter,False,1
Nelson,Cheshire,State Senate,10,,Scatter,False,0
Roxbury,Cheshire,State Senate,10,,Scatter,False,0
Sullivan,Cheshire,State Senate,10,,Scatter,False,0
Surry,Cheshire,State Senate,10,,Scatter,False,0
Swanzey,Cheshire,State Senate,10,,Scatter,False,3
Walpole,Cheshire,State Senate,10,,Scatter,False,0
Westmoreland,Cheshire,State Senate,10,,Scatter,False,0
Winchester,Cheshire,State Senate,10,,Scatter,False,0
Amherst,Hillsborough,State Senate,11,R,Bragdon,False,2
Merrimack,Hillsborough,State Senate,11,R,Bragdon,False,9
Milford,Hillsborough,State Senate,11,R,Bragdon,False,1
Wilton,Hillsborough,State Senate,11,R,Bragdon,False,0
Amherst,Hillsborough,State Senate,11,,Dokmo ,False,48
Merrimack,Hillsborough,State Senate,11,,Dokmo ,False,0
Milford,Hillsborough,State Senate,11,,Dokmo ,False,0
Wilton,Hillsborough,State Senate,11,,Dokmo ,False,0
Amherst,Hillsborough,State Senate,11,,Dyke ,True,91
Merrimack,Hillsborough,State Senate,11,,Dyke ,True,52
Milford,Hillsborough,State Senate,11,,Dyke ,True,35
Wilton,Hillsborough,State Senate,11,,Dyke ,True,28
Amherst,Hillsborough,State Senate,11,,Scatter,False,38
Merrimack,Hillsborough,State Senate,11,,Scatter,False,23
Milford,Hillsborough,State Senate,11,,Scatter,False,7
Wilton,Hillsborough,State Senate,11,,Scatter,False,18
