town,county,office,district,party,candidate,winner,votes
New London,Merrimack,Governor,,R,Ovide Lamontagne,False,1
Newbury,Merrimack,Governor,,R,Ovide Lamontagne,False,0
Newfields,Rockingham,Governor,,R,Ovide Lamontagne,False,0
Newington,Rockingham,Governor,,R,Ovide Lamontagne,False,0
Newmarket,Rockingham,Governor,,R,Ovide Lamontagne,False,1
Newport,Sullivan,Governor,,R,Ovide Lamontagne,False,2
Newton,Rockingham,Governor,,R,Ovide Lamontagne,False,0
North Hampton,Rockingham,Governor,,R,Ovide Lamontagne,False,0
Northfield,Merrimack,Governor,,R,Ovide Lamontagne,False,1
Northumberland,Coos,Governor,,R,Ovide Lamontagne,False,4
Northwood,Rockingham,Governor,,R,Ovide Lamontagne,False,0
Nottingham,Rockingham,Governor,,R,Ovide Lamontagne,False,0
Odell,Coos,Governor,,R,Ovide Lamontagne,False,0
Orange,Grafton,Governor,,R,Ovide Lamontagne,False,0
Orford,Grafton,Governor,,R,Ovide Lamontagne,False,0
Ossipee,Carroll,Governor,,R,Ovide Lamontagne,False,0
Pelham,Hillsborough,Governor,,R,Ovide Lamontagne,False,2
Pembroke,Merrimack,Governor,,R,Ovide Lamontagne,False,11
Peterborough,Hillsborough,Governor,,R,Ovide Lamontagne,False,0
Piermont,Grafton,Governor,,R,Ovide Lamontagne,False,0
Pinkham's Grant,Coos,Governor,,R,Ovide Lamontagne,False,0
Pittsburg,Coos,Governor,,R,Ovide Lamontagne,False,0
Pittsfield,Merrimack,Governor,,R,Ovide Lamontagne,False,1
Plainfield,Sullivan,Governor,,R,Ovide Lamontagne,False,0
Plaistow,Rockingham,Governor,,R,Ovide Lamontagne,False,5
Plymouth,Grafton,Governor,,R,Ovide Lamontagne,False,3
Portsmouth,Rockingham,Governor,,R,Ovide Lamontagne,False,3
Randolph,Coos,Governor,,R,Ovide Lamontagne,False,1
Raymond,Rockingham,Governor,,R,Ovide Lamontagne,False,1
Richmond,Cheshire,Governor,,R,Ovide Lamontagne,False,0
Rindge,Cheshire,Governor,,R,Ovide Lamontagne,False,2
Rochester,Strafford,Governor,,R,Ovide Lamontagne,False,24
Rollinsford,Strafford,Governor,,R,Ovide Lamontagne,False,3
Roxbury,Cheshire,Governor,,R,Ovide Lamontagne,False,0
Rumney,Grafton,Governor,,R,Ovide Lamontagne,False,0
Rye,Rockingham,Governor,,R,Ovide Lamontagne,False,0
Salem,Rockingham,Governor,,R,Ovide Lamontagne,False,4
Salisbury,Merrimack,Governor,,R,Ovide Lamontagne,False,3
Sanbornton,Belknap,Governor,,R,Ovide Lamontagne,False,1
Sandown,Rockingham,Governor,,R,Ovide Lamontagne,False,1
Sandwich,Carroll,Governor,,R,Ovide Lamontagne,False,0
Sargent's Purchase,Coos,Governor,,R,Ovide Lamontagne,False,0
Seabrook,Rockingham,Governor,,R,Ovide Lamontagne,False,0
Second College Grant,Coos,Governor,,R,Ovide Lamontagne,False,0
Sharon,Hillsborough,Governor,,R,Ovide Lamontagne,False,0
Shelburne,Coos,Governor,,R,Ovide Lamontagne,False,1
Somersworth,Strafford,Governor,,R,Ovide Lamontagne,False,8
South Hampton,Rockingham,Governor,,R,Ovide Lamontagne,False,0
Springfield,Sullivan,Governor,,R,Ovide Lamontagne,False,1
Stark,Coos,Governor,,R,Ovide Lamontagne,False,0
Stewartstown,Coos,Governor,,R,Ovide Lamontagne,False,1
Stoddard,Cheshire,Governor,,R,Ovide Lamontagne,False,0
Strafford,Strafford,Governor,,R,Ovide Lamontagne,False,2
Stratford,Coos,Governor,,R,Ovide Lamontagne,False,0
Stratham,Rockingham,Governor,,R,Ovide Lamontagne,False,3
Success,Coos,Governor,,R,Ovide Lamontagne,False,0
Sugar Hill,Grafton,Governor,,R,Ovide Lamontagne,False,0
Sullivan,Cheshire,Governor,,R,Ovide Lamontagne,False,0
Sunapee,Sullivan,Governor,,R,Ovide Lamontagne,False,1
Surry,Cheshire,Governor,,R,Ovide Lamontagne,False,1
Sutton,Merrimack,Governor,,R,Ovide Lamontagne,False,0
Swanzey,Cheshire,Governor,,R,Ovide Lamontagne,False,1
Tamworth,Carroll,Governor,,R,Ovide Lamontagne,False,3
Temple,Hillsborough,Governor,,R,Ovide Lamontagne,False,1
Thompson & Meserve's Pur.,Coos,Governor,,R,Ovide Lamontagne,False,0
Thornton,Grafton,Governor,,R,Ovide Lamontagne,False,0
Tilton,Belknap,Governor,,R,Ovide Lamontagne,False,0
Troy,Cheshire,Governor,,R,Ovide Lamontagne,False,0
Tuftonboro,Carroll,Governor,,R,Ovide Lamontagne,False,0
Unity,Sullivan,Governor,,R,Ovide Lamontagne,False,1
Wakefield,Carroll,Governor,,R,Ovide Lamontagne,False,0
Walpole,Cheshire,Governor,,R,Ovide Lamontagne,False,1
Warner,Merrimack,Governor,,R,Ovide Lamontagne,False,2
Warren,Grafton,Governor,,R,Ovide Lamontagne,False,0
Washington,Sullivan,Governor,,R,Ovide Lamontagne,False,1
Waterville Valley,Grafton,Governor,,R,Ovide Lamontagne,False,0
Weare,Hillsborough,Governor,,R,Ovide Lamontagne,False,2
Webster,Merrimack,Governor,,R,Ovide Lamontagne,False,0
Wentworth,Grafton,Governor,,R,Ovide Lamontagne,False,1
Wentworth's Location,Coos,Governor,,R,Ovide Lamontagne,False,0
Westmoreland,Cheshire,Governor,,R,Ovide Lamontagne,False,0
Whitefield,Coos,Governor,,R,Ovide Lamontagne,False,2
Wilmot,Merrimack,Governor,,R,Ovide Lamontagne,False,0
Wilton,Hillsborough,Governor,,R,Ovide Lamontagne,False,0
Winchester,Cheshire,Governor,,R,Ovide Lamontagne,False,0
Windham,Rockingham,Governor,,R,Ovide Lamontagne,False,5
Windsor,Hillsborough,Governor,,R,Ovide Lamontagne,False,0
Wolfeboro,Carroll,Governor,,R,Ovide Lamontagne,False,0
Woodstock,Grafton,Governor,,R,Ovide Lamontagne,False,0
Acworth,Sullivan,Governor,,R,Kevin H. Smith,False,0
Albany,Carroll,Governor,,R,Kevin H. Smith,False,0
Alexandria,Grafton,Governor,,R,Kevin H. Smith,False,0
Allenstown,Merrimack,Governor,,R,Kevin H. Smith,False,0
Alstead,Cheshire,Governor,,R,Kevin H. Smith,False,1
Alton,Belknap,Governor,,R,Kevin H. Smith,False,2
Amherst,Hillsborough,Governor,,R,Kevin H. Smith,False,0
Andover,Merrimack,Governor,,R,Kevin H. Smith,False,0
Antrim,Hillsborough,Governor,,R,Kevin H. Smith,False,0
Ashland,Grafton,Governor,,R,Kevin H. Smith,False,0
At. & Gil. Academy Grant,Coos,Governor,,R,Kevin H. Smith,False,0
Atkinson,Rockingham,Governor,,R,Kevin H. Smith,False,2
Auburn,Rockingham,Governor,,R,Kevin H. Smith,False,0
Barnstead,Belknap,Governor,,R,Kevin H. Smith,False,0
Barrington,Strafford,Governor,,R,Kevin H. Smith,False,2
Bartlett,Carroll,Governor,,R,Kevin H. Smith,False,0
Bath,Grafton,Governor,,R,Kevin H. Smith,False,0
Bean's Grant,Coos,Governor,,R,Kevin H. Smith,False,0
Bean's Purchase,Coos,Governor,,R,Kevin H. Smith,False,0
Bedford,Hillsborough,Governor,,R,Kevin H. Smith,False,2
Belmont,Belknap,Governor,,R,Kevin H. Smith,False,4
Bennington,Hillsborough,Governor,,R,Kevin H. Smith,False,0
Benton,Grafton,Governor,,R,Kevin H. Smith,False,0
Berlin,Coos,Governor,,R,Kevin H. Smith,False,0
Bethlehem,Grafton,Governor,,R,Kevin H. Smith,False,0
Boscawen,Merrimack,Governor,,R,Kevin H. Smith,False,0
Bow,Merrimack,Governor,,R,Kevin H. Smith,False,0
Bradford,Merrimack,Governor,,R,Kevin H. Smith,False,0
Brentwood,Rockingham,Governor,,R,Kevin H. Smith,False,0
Bridgewater,Grafton,Governor,,R,Kevin H. Smith,False,0
Bristol,Grafton,Governor,,R,Kevin H. Smith,False,1
Brookfield,Carroll,Governor,,R,Kevin H. Smith,False,0
Brookline,Hillsborough,Governor,,R,Kevin H. Smith,False,0
Cambridge,Coos,Governor,,R,Kevin H. Smith,False,0
Campton,Grafton,Governor,,R,Kevin H. Smith,False,0
Canaan,Grafton,Governor,,R,Kevin H. Smith,False,0
Candia,Rockingham,Governor,,R,Kevin H. Smith,False,0
Canterbury,Merrimack,Governor,,R,Kevin H. Smith,False,1
Carroll,Coos,Governor,,R,Kevin H. Smith,False,0
Center Harbor,Belknap,Governor,,R,Kevin H. Smith,False,0
Chandler's Purchase,Coos,Governor,,R,Kevin H. Smith,False,0
Charlestown,Sullivan,Governor,,R,Kevin H. Smith,False,0
Chatham,Carroll,Governor,,R,Kevin H. Smith,False,0
Chester,Rockingham,Governor,,R,Kevin H. Smith,False,1
Chesterfield,Cheshire,Governor,,R,Kevin H. Smith,False,0
Chichester,Merrimack,Governor,,R,Kevin H. Smith,False,0
Claremont,Sullivan,Governor,,R,Kevin H. Smith,False,5
Clarksville,Coos,Governor,,R,Kevin H. Smith,False,0
Colebrook,Coos,Governor,,R,Kevin H. Smith,False,0
Columbia,Coos,Governor,,R,Kevin H. Smith,False,0
Concord,Merrimack,Governor,,R,Kevin H. Smith,False,3
Conway,Carroll,Governor,,R,Kevin H. Smith,False,3
Cornish,Sullivan,Governor,,R,Kevin H. Smith,False,0
Crawford's Purchase,Coos,Governor,,R,Kevin H. Smith,False,0
Croydon,Sullivan,Governor,,R,Kevin H. Smith,False,0
Cutt's Grant,Coos,Governor,,R,Kevin H. Smith,False,0
Dalton,Coos,Governor,,R,Kevin H. Smith,False,0
Danbury,Merrimack,Governor,,R,Kevin H. Smith,False,0
Danville,Rockingham,Governor,,R,Kevin H. Smith,False,0
Deerfield,Rockingham,Governor,,R,Kevin H. Smith,False,0
Deering,Hillsborough,Governor,,R,Kevin H. Smith,False,0
Derry,Rockingham,Governor,,R,Kevin H. Smith,False,0
Dix's Grant,Coos,Governor,,R,Kevin H. Smith,False,0
Dixville,Coos,Governor,,R,Kevin H. Smith,False,0
Dorchester,Grafton,Governor,,R,Kevin H. Smith,False,0
Dover,Strafford,Governor,,R,Kevin H. Smith,False,6
Dublin,Cheshire,Governor,,R,Kevin H. Smith,False,0
Dummer,Coos,Governor,,R,Kevin H. Smith,False,0
Dunbarton,Merrimack,Governor,,R,Kevin H. Smith,False,0
Durham,Strafford,Governor,,R,Kevin H. Smith,False,1
East Kingston,Rockingham,Governor,,R,Kevin H. Smith,False,1
Easton,Grafton,Governor,,R,Kevin H. Smith,False,0
Eaton,Carroll,Governor,,R,Kevin H. Smith,False,0
Effingham,Carroll,Governor,,R,Kevin H. Smith,False,0
Ellsworth,Grafton,Governor,,R,Kevin H. Smith,False,0
Enfield,Grafton,Governor,,R,Kevin H. Smith,False,0
Epping,Rockingham,Governor,,R,Kevin H. Smith,False,0
Epsom,Merrimack,Governor,,R,Kevin H. Smith,False,0
Errol,Coos,Governor,,R,Kevin H. Smith,False,0
Erving's Location,Coos,Governor,,R,Kevin H. Smith,False,0
Exeter,Rockingham,Governor,,R,Kevin H. Smith,False,0
Farmington,Strafford,Governor,,R,Kevin H. Smith,False,1
Fitzwilliam,Cheshire,Governor,,R,Kevin H. Smith,False,1
Francestown,Hillsborough,Governor,,R,Kevin H. Smith,False,0
Franconia,Grafton,Governor,,R,Kevin H. Smith,False,0
Franklin,Merrimack,Governor,,R,Kevin H. Smith,False,0
Freedom,Carroll,Governor,,R,Kevin H. Smith,False,0
Fremont,Rockingham,Governor,,R,Kevin H. Smith,False,0
Gilford,Belknap,Governor,,R,Kevin H. Smith,False,3
Gilmanton,Belknap,Governor,,R,Kevin H. Smith,False,0
Gilsum,Cheshire,Governor,,R,Kevin H. Smith,False,0
Goffstown,Hillsborough,Governor,,R,Kevin H. Smith,False,2
Gorham,Coos,Governor,,R,Kevin H. Smith,False,0
Goshen,Sullivan,Governor,,R,Kevin H. Smith,False,1
Grafton,Grafton,Governor,,R,Kevin H. Smith,False,0
Grantham,Sullivan,Governor,,R,Kevin H. Smith,False,0
Green's Grant,Coos,Governor,,R,Kevin H. Smith,False,0
Greenfield,Hillsborough,Governor,,R,Kevin H. Smith,False,0
Greenland,Rockingham,Governor,,R,Kevin H. Smith,False,0
Greenville,Hillsborough,Governor,,R,Kevin H. Smith,False,0
Groton,Grafton,Governor,,R,Kevin H. Smith,False,0
Hadley's Purchase,Coos,Governor,,R,Kevin H. Smith,False,0
Hale's Location,Carroll,Governor,,R,Kevin H. Smith,False,0
Hampstead,Rockingham,Governor,,R,Kevin H. Smith,False,0
Hampton,Rockingham,Governor,,R,Kevin H. Smith,False,0
Hampton Falls,Rockingham,Governor,,R,Kevin H. Smith,False,1
Hancock,Hillsborough,Governor,,R,Kevin H. Smith,False,0
Hanover,Grafton,Governor,,R,Kevin H. Smith,False,0
Harrisville,Cheshire,Governor,,R,Kevin H. Smith,False,1
Hart's Location,Carroll,Governor,,R,Kevin H. Smith,False,0
Haverhill,Grafton,Governor,,R,Kevin H. Smith,False,0
Hebron,Grafton,Governor,,R,Kevin H. Smith,False,0
Henniker,Merrimack,Governor,,R,Kevin H. Smith,False,0
Hill,Merrimack,Governor,,R,Kevin H. Smith,False,0
Hillsborough,Hillsborough,Governor,,R,Kevin H. Smith,False,0
Hinsdale,Cheshire,Governor,,R,Kevin H. Smith,False,0
Holderness,Grafton,Governor,,R,Kevin H. Smith,False,1
Hollis,Hillsborough,Governor,,R,Kevin H. Smith,False,0
Hooksett,Merrimack,Governor,,R,Kevin H. Smith,False,1
Hopkinton,Merrimack,Governor,,R,Kevin H. Smith,False,0
Hudson,Hillsborough,Governor,,R,Kevin H. Smith,False,4
Jackson,Carroll,Governor,,R,Kevin H. Smith,False,0
Jaffrey,Cheshire,Governor,,R,Kevin H. Smith,False,1
Jefferson,Coos,Governor,,R,Kevin H. Smith,False,0
Keene,Cheshire,Governor,,R,Kevin H. Smith,False,1
Kensington,Rockingham,Governor,,R,Kevin H. Smith,False,0
Kilkenny,Coos,Governor,,R,Kevin H. Smith,False,0
Kingston,Rockingham,Governor,,R,Kevin H. Smith,False,2
Laconia,Belknap,Governor,,R,Kevin H. Smith,False,3
Lancaster,Coos,Governor,,R,Kevin H. Smith,False,0
Landaff,Grafton,Governor,,R,Kevin H. Smith,False,1
Langdon,Sullivan,Governor,,R,Kevin H. Smith,False,0
Lebanon,Grafton,Governor,,R,Kevin H. Smith,False,0
Lee,Strafford,Governor,,R,Kevin H. Smith,False,2
Lempster,Sullivan,Governor,,R,Kevin H. Smith,False,1
Lincoln,Grafton,Governor,,R,Kevin H. Smith,False,0
Lisbon,Grafton,Governor,,R,Kevin H. Smith,False,0
Litchfield,Hillsborough,Governor,,R,Kevin H. Smith,False,3
Littleton,Grafton,Governor,,R,Kevin H. Smith,False,0
Livermore,Grafton,Governor,,R,Kevin H. Smith,False,0
Londonderry,Rockingham,Governor,,R,Kevin H. Smith,False,15
Loudon,Merrimack,Governor,,R,Kevin H. Smith,False,0
Low & Burbank's Grant,Coos,Governor,,R,Kevin H. Smith,False,0
Lyman,Grafton,Governor,,R,Kevin H. Smith,False,0
Lyme,Grafton,Governor,,R,Kevin H. Smith,False,0
Lyndeborough,Hillsborough,Governor,,R,Kevin H. Smith,False,0
Madbury,Strafford,Governor,,R,Kevin H. Smith,False,0
Madison,Carroll,Governor,,R,Kevin H. Smith,False,0
Manchester,Hillsborough,Governor,,R,Kevin H. Smith,False,28
Marlborough,Cheshire,Governor,,R,Kevin H. Smith,False,0
Marlow,Cheshire,Governor,,R,Kevin H. Smith,False,0
Martin's Location,Coos,Governor,,R,Kevin H. Smith,False,0
Mason,Hillsborough,Governor,,R,Kevin H. Smith,False,0
Meredith,Belknap,Governor,,R,Kevin H. Smith,False,1
Merrimack,Hillsborough,Governor,,R,Kevin H. Smith,False,0
Middleton,Strafford,Governor,,R,Kevin H. Smith,False,0
Milan,Coos,Governor,,R,Kevin H. Smith,False,0
Milford,Hillsborough,Governor,,R,Kevin H. Smith,False,2
Millsfield,Coos,Governor,,R,Kevin H. Smith,False,0
Milton,Strafford,Governor,,R,Kevin H. Smith,False,2
Monroe,Grafton,Governor,,R,Kevin H. Smith,False,0
Mont Vernon,Hillsborough,Governor,,R,Kevin H. Smith,False,0
Moultonborough,Carroll,Governor,,R,Kevin H. Smith,False,0
Nashua,Hillsborough,Governor,,R,Kevin H. Smith,False,9
Nelson,Cheshire,Governor,,R,Kevin H. Smith,False,0
New Boston,Hillsborough,Governor,,R,Kevin H. Smith,False,1
New Castle,Rockingham,Governor,,R,Kevin H. Smith,False,0
New Durham,Strafford,Governor,,R,Kevin H. Smith,False,1
New Hampton,Belknap,Governor,,R,Kevin H. Smith,False,0
New Ipswich,Hillsborough,Governor,,R,Kevin H. Smith,False,0
New London,Merrimack,Governor,,R,Kevin H. Smith,False,0
Newbury,Merrimack,Governor,,R,Kevin H. Smith,False,0
Newfields,Rockingham,Governor,,R,Kevin H. Smith,False,0
Newington,Rockingham,Governor,,R,Kevin H. Smith,False,0
Newmarket,Rockingham,Governor,,R,Kevin H. Smith,False,3
Newport,Sullivan,Governor,,R,Kevin H. Smith,False,1
Newton,Rockingham,Governor,,R,Kevin H. Smith,False,2
North Hampton,Rockingham,Governor,,R,Kevin H. Smith,False,0
Northfield,Merrimack,Governor,,R,Kevin H. Smith,False,1
Northumberland,Coos,Governor,,R,Kevin H. Smith,False,3
Northwood,Rockingham,Governor,,R,Kevin H. Smith,False,0
Nottingham,Rockingham,Governor,,R,Kevin H. Smith,False,2
Odell,Coos,Governor,,R,Kevin H. Smith,False,0
Orange,Grafton,Governor,,R,Kevin H. Smith,False,0
Orford,Grafton,Governor,,R,Kevin H. Smith,False,0
Ossipee,Carroll,Governor,,R,Kevin H. Smith,False,0
Pelham,Hillsborough,Governor,,R,Kevin H. Smith,False,5
Pembroke,Merrimack,Governor,,R,Kevin H. Smith,False,0
Peterborough,Hillsborough,Governor,,R,Kevin H. Smith,False,1
Piermont,Grafton,Governor,,R,Kevin H. Smith,False,0
Pinkham's Grant,Coos,Governor,,R,Kevin H. Smith,False,0
Pittsburg,Coos,Governor,,R,Kevin H. Smith,False,0
Pittsfield,Merrimack,Governor,,R,Kevin H. Smith,False,0
Plainfield,Sullivan,Governor,,R,Kevin H. Smith,False,0
Plaistow,Rockingham,Governor,,R,Kevin H. Smith,False,2
Plymouth,Grafton,Governor,,R,Kevin H. Smith,False,1
Portsmouth,Rockingham,Governor,,R,Kevin H. Smith,False,0
Randolph,Coos,Governor,,R,Kevin H. Smith,False,0
Raymond,Rockingham,Governor,,R,Kevin H. Smith,False,0
Richmond,Cheshire,Governor,,R,Kevin H. Smith,False,0
Rindge,Cheshire,Governor,,R,Kevin H. Smith,False,1
Rochester,Strafford,Governor,,R,Kevin H. Smith,False,6
Rollinsford,Strafford,Governor,,R,Kevin H. Smith,False,1
Roxbury,Cheshire,Governor,,R,Kevin H. Smith,False,0
Rumney,Grafton,Governor,,R,Kevin H. Smith,False,0
Rye,Rockingham,Governor,,R,Kevin H. Smith,False,1
Salem,Rockingham,Governor,,R,Kevin H. Smith,False,9
Salisbury,Merrimack,Governor,,R,Kevin H. Smith,False,0
Sanbornton,Belknap,Governor,,R,Kevin H. Smith,False,0
Sandown,Rockingham,Governor,,R,Kevin H. Smith,False,0
Sandwich,Carroll,Governor,,R,Kevin H. Smith,False,0
Sargent's Purchase,Coos,Governor,,R,Kevin H. Smith,False,0
Seabrook,Rockingham,Governor,,R,Kevin H. Smith,False,0
Second College Grant,Coos,Governor,,R,Kevin H. Smith,False,0
Sharon,Hillsborough,Governor,,R,Kevin H. Smith,False,0
Shelburne,Coos,Governor,,R,Kevin H. Smith,False,0
Somersworth,Strafford,Governor,,R,Kevin H. Smith,False,1
South Hampton,Rockingham,Governor,,R,Kevin H. Smith,False,0
Springfield,Sullivan,Governor,,R,Kevin H. Smith,False,0
Stark,Coos,Governor,,R,Kevin H. Smith,False,0
Stewartstown,Coos,Governor,,R,Kevin H. Smith,False,0
Stoddard,Cheshire,Governor,,R,Kevin H. Smith,False,0
Strafford,Strafford,Governor,,R,Kevin H. Smith,False,1
Stratford,Coos,Governor,,R,Kevin H. Smith,False,0
Stratham,Rockingham,Governor,,R,Kevin H. Smith,False,1
Success,Coos,Governor,,R,Kevin H. Smith,False,0
Sugar Hill,Grafton,Governor,,R,Kevin H. Smith,False,0
Sullivan,Cheshire,Governor,,R,Kevin H. Smith,False,0
Sunapee,Sullivan,Governor,,R,Kevin H. Smith,False,0
Surry,Cheshire,Governor,,R,Kevin H. Smith,False,0
Sutton,Merrimack,Governor,,R,Kevin H. Smith,False,0
Swanzey,Cheshire,Governor,,R,Kevin H. Smith,False,0
Tamworth,Carroll,Governor,,R,Kevin H. Smith,False,0
Temple,Hillsborough,Governor,,R,Kevin H. Smith,False,1
Thompson & Meserve's Pur.,Coos,Governor,,R,Kevin H. Smith,False,0
Thornton,Grafton,Governor,,R,Kevin H. Smith,False,0
Tilton,Belknap,Governor,,R,Kevin H. Smith,False,0
Troy,Cheshire,Governor,,R,Kevin H. Smith,False,0
Tuftonboro,Carroll,Governor,,R,Kevin H. Smith,False,0
Unity,Sullivan,Governor,,R,Kevin H. Smith,False,0
Wakefield,Carroll,Governor,,R,Kevin H. Smith,False,0
Walpole,Cheshire,Governor,,R,Kevin H. Smith,False,0
Warner,Merrimack,Governor,,R,Kevin H. Smith,False,0
Warren,Grafton,Governor,,R,Kevin H. Smith,False,2
Washington,Sullivan,Governor,,R,Kevin H. Smith,False,0
Waterville Valley,Grafton,Governor,,R,Kevin H. Smith,False,0
Weare,Hillsborough,Governor,,R,Kevin H. Smith,False,4
Webster,Merrimack,Governor,,R,Kevin H. Smith,False,0
Wentworth,Grafton,Governor,,R,Kevin H. Smith,False,0
Wentworth's Location,Coos,Governor,,R,Kevin H. Smith,False,0
Westmoreland,Cheshire,Governor,,R,Kevin H. Smith,False,0
Whitefield,Coos,Governor,,R,Kevin H. Smith,False,0
Wilmot,Merrimack,Governor,,R,Kevin H. Smith,False,0
Wilton,Hillsborough,Governor,,R,Kevin H. Smith,False,1
Winchester,Cheshire,Governor,,R,Kevin H. Smith,False,3
Windham,Rockingham,Governor,,R,Kevin H. Smith,False,5
Windsor,Hillsborough,Governor,,R,Kevin H. Smith,False,0
Wolfeboro,Carroll,Governor,,R,Kevin H. Smith,False,0
Woodstock,Grafton,Governor,,R,Kevin H. Smith,False,0
Acworth,Sullivan,Governor,,R,Robert M. Tarr,False,0
Albany,Carroll,Governor,,R,Robert M. Tarr,False,0
Alexandria,Grafton,Governor,,R,Robert M. Tarr,False,0
Allenstown,Merrimack,Governor,,R,Robert M. Tarr,False,0
Alstead,Cheshire,Governor,,R,Robert M. Tarr,False,0
Alton,Belknap,Governor,,R,Robert M. Tarr,False,0
Amherst,Hillsborough,Governor,,R,Robert M. Tarr,False,0
Andover,Merrimack,Governor,,R,Robert M. Tarr,False,0
Antrim,Hillsborough,Governor,,R,Robert M. Tarr,False,0
Ashland,Grafton,Governor,,R,Robert M. Tarr,False,0
At. & Gil. Academy Grant,Coos,Governor,,R,Robert M. Tarr,False,0
Atkinson,Rockingham,Governor,,R,Robert M. Tarr,False,0
Auburn,Rockingham,Governor,,R,Robert M. Tarr,False,0
Barnstead,Belknap,Governor,,R,Robert M. Tarr,False,0
Barrington,Strafford,Governor,,R,Robert M. Tarr,False,0
Bartlett,Carroll,Governor,,R,Robert M. Tarr,False,0
Bath,Grafton,Governor,,R,Robert M. Tarr,False,0
Bean's Grant,Coos,Governor,,R,Robert M. Tarr,False,0
Bean's Purchase,Coos,Governor,,R,Robert M. Tarr,False,0
Bedford,Hillsborough,Governor,,R,Robert M. Tarr,False,0
Belmont,Belknap,Governor,,R,Robert M. Tarr,False,0
Bennington,Hillsborough,Governor,,R,Robert M. Tarr,False,0
Benton,Grafton,Governor,,R,Robert M. Tarr,False,0
Berlin,Coos,Governor,,R,Robert M. Tarr,False,0
Bethlehem,Grafton,Governor,,R,Robert M. Tarr,False,0
Boscawen,Merrimack,Governor,,R,Robert M. Tarr,False,0
Bow,Merrimack,Governor,,R,Robert M. Tarr,False,0
Bradford,Merrimack,Governor,,R,Robert M. Tarr,False,0
Brentwood,Rockingham,Governor,,R,Robert M. Tarr,False,0
Bridgewater,Grafton,Governor,,R,Robert M. Tarr,False,0
Bristol,Grafton,Governor,,R,Robert M. Tarr,False,0
Brookfield,Carroll,Governor,,R,Robert M. Tarr,False,0
Brookline,Hillsborough,Governor,,R,Robert M. Tarr,False,0
Cambridge,Coos,Governor,,R,Robert M. Tarr,False,0
Campton,Grafton,Governor,,R,Robert M. Tarr,False,0
Canaan,Grafton,Governor,,R,Robert M. Tarr,False,0
Candia,Rockingham,Governor,,R,Robert M. Tarr,False,0
Canterbury,Merrimack,Governor,,R,Robert M. Tarr,False,0
Carroll,Coos,Governor,,R,Robert M. Tarr,False,0
Center Harbor,Belknap,Governor,,R,Robert M. Tarr,False,0
Chandler's Purchase,Coos,Governor,,R,Robert M. Tarr,False,0
Charlestown,Sullivan,Governor,,R,Robert M. Tarr,False,0
Chatham,Carroll,Governor,,R,Robert M. Tarr,False,0
Chester,Rockingham,Governor,,R,Robert M. Tarr,False,0
Chesterfield,Cheshire,Governor,,R,Robert M. Tarr,False,0
Chichester,Merrimack,Governor,,R,Robert M. Tarr,False,0
Claremont,Sullivan,Governor,,R,Robert M. Tarr,False,0
Clarksville,Coos,Governor,,R,Robert M. Tarr,False,0
Colebrook,Coos,Governor,,R,Robert M. Tarr,False,0
Columbia,Coos,Governor,,R,Robert M. Tarr,False,0
Concord,Merrimack,Governor,,R,Robert M. Tarr,False,0
Conway,Carroll,Governor,,R,Robert M. Tarr,False,0
Cornish,Sullivan,Governor,,R,Robert M. Tarr,False,0
Crawford's Purchase,Coos,Governor,,R,Robert M. Tarr,False,0
Croydon,Sullivan,Governor,,R,Robert M. Tarr,False,0
Cutt's Grant,Coos,Governor,,R,Robert M. Tarr,False,0
Dalton,Coos,Governor,,R,Robert M. Tarr,False,0
Danbury,Merrimack,Governor,,R,Robert M. Tarr,False,0
Danville,Rockingham,Governor,,R,Robert M. Tarr,False,0
Deerfield,Rockingham,Governor,,R,Robert M. Tarr,False,0
Deering,Hillsborough,Governor,,R,Robert M. Tarr,False,0
Derry,Rockingham,Governor,,R,Robert M. Tarr,False,0
Dix's Grant,Coos,Governor,,R,Robert M. Tarr,False,0
Dixville,Coos,Governor,,R,Robert M. Tarr,False,0
Dorchester,Grafton,Governor,,R,Robert M. Tarr,False,0
Dover,Strafford,Governor,,R,Robert M. Tarr,False,0
Dublin,Cheshire,Governor,,R,Robert M. Tarr,False,0
Dummer,Coos,Governor,,R,Robert M. Tarr,False,0
Dunbarton,Merrimack,Governor,,R,Robert M. Tarr,False,0
Durham,Strafford,Governor,,R,Robert M. Tarr,False,0
East Kingston,Rockingham,Governor,,R,Robert M. Tarr,False,0
Easton,Grafton,Governor,,R,Robert M. Tarr,False,0
Eaton,Carroll,Governor,,R,Robert M. Tarr,False,0
Effingham,Carroll,Governor,,R,Robert M. Tarr,False,0
Ellsworth,Grafton,Governor,,R,Robert M. Tarr,False,0
Enfield,Grafton,Governor,,R,Robert M. Tarr,False,0
Epping,Rockingham,Governor,,R,Robert M. Tarr,False,0
Epsom,Merrimack,Governor,,R,Robert M. Tarr,False,0
Errol,Coos,Governor,,R,Robert M. Tarr,False,0
Erving's Location,Coos,Governor,,R,Robert M. Tarr,False,0
Exeter,Rockingham,Governor,,R,Robert M. Tarr,False,0
Farmington,Strafford,Governor,,R,Robert M. Tarr,False,0
Fitzwilliam,Cheshire,Governor,,R,Robert M. Tarr,False,0
Francestown,Hillsborough,Governor,,R,Robert M. Tarr,False,0
Franconia,Grafton,Governor,,R,Robert M. Tarr,False,0
